tenant_id,item_code,location_code,period,quantity,created_at,updated_at
apex,FG005,DC_MUM,2025-11-01,410,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-11-01,260,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-12-01,448,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-12-01,401,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-12-01,285,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2026-01-01,549,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2026-01-01,472,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2026-01-01,319,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2026-02-01,594,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2026-02-01,525,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2026-02-01,341,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2026-03-01,611,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2026-03-01,546,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2026-03-01,352,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2023-04-01,247,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2023-04-01,221,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2023-04-01,137,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2023-05-01,209,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2023-05-01,192,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2023-05-01,146,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2023-06-01,228,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2023-06-01,183,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2023-06-01,137,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2023-07-01,183,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2023-07-01,177,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2023-07-01,125,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2023-08-01,174,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2023-08-01,170,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2023-08-01,123,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2023-09-01,188,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2023-09-01,152,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2023-09-01,125,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2023-10-01,206,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2023-10-01,169,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2023-10-01,122,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2023-11-01,217,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2023-11-01,194,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2023-11-01,135,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2023-12-01,268,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2023-12-01,233,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2023-12-01,148,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-01-01,308,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-01-01,257,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-01-01,189,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-02-01,326,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-02-01,273,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-02-01,204,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-03-01,357,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-03-01,280,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-03-01,218,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-04-01,337,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-04-01,292,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-04-01,207,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-05-01,335,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-05-01,272,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-05-01,213,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-06-01,319,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-06-01,247,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-06-01,201,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-07-01,269,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-07-01,244,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-07-01,178,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-08-01,260,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-08-01,215,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-08-01,175,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-09-01,251,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-09-01,221,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-09-01,173,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-10-01,274,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-10-01,261,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-10-01,182,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-11-01,304,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-11-01,255,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-11-01,211,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2024-12-01,337,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2024-12-01,327,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2024-12-01,225,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-01-01,426,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-01-01,369,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-01-01,262,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-02-01,449,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-02-01,412,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-02-01,263,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-03-01,453,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-03-01,427,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-03-01,287,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-04-01,483,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-04-01,416,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-04-01,300,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-05-01,455,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-05-01,419,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-05-01,280,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-06-01,445,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-06-01,364,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-06-01,259,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-07-01,376,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-07-01,333,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-07-01,235,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-08-01,381,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-08-01,345,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-08-01,225,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-09-01,360,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-09-01,329,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-09-01,244,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-10-01,432,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-10-01,353,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-10-01,242,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-11-01,421,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-11-01,374,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-11-01,269,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2025-12-01,489,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2025-12-01,416,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2025-12-01,324,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2026-01-01,562,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2026-01-01,549,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2026-01-01,368,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2026-02-01,661,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2026-02-01,527,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2026-02-01,424,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_DEL,2026-03-01,674,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_MUM,2026-03-01,626,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG006,DC_BLR,2026-03-01,427,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2023-04-01,159,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2023-04-01,138,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2023-04-01,95,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2023-05-01,142,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2023-05-01,143,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2023-05-01,95,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2023-06-01,151,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2023-06-01,123,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2023-06-01,84,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2023-07-01,136,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2023-07-01,108,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2023-07-01,79,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2023-08-01,128,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2023-08-01,107,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2023-08-01,85,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2023-09-01,117,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2023-09-01,114,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2023-09-01,79,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2023-10-01,136,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2023-10-01,108,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2023-10-01,81,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2023-11-01,139,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2023-11-01,121,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2023-11-01,93,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2023-12-01,166,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2023-12-01,131,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2023-12-01,98,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-01-01,171,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-01-01,153,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-01-01,113,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-02-01,171,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-02-01,150,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-02-01,115,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-03-01,175,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-03-01,154,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-03-01,108,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-04-01,169,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-04-01,160,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-04-01,117,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-05-01,171,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-05-01,148,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-05-01,114,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-06-01,171,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-06-01,144,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-06-01,107,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-07-01,164,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-07-01,141,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-07-01,98,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-08-01,150,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-08-01,137,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-08-01,90,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-09-01,145,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-09-01,129,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-09-01,96,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-10-01,157,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-10-01,122,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-10-01,88,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-11-01,157,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-11-01,147,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-11-01,102,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2024-12-01,172,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2024-12-01,146,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2024-12-01,114,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-01-01,200,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-01-01,182,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-01-01,121,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-02-01,207,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-02-01,169,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-02-01,120,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-03-01,211,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-03-01,182,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-03-01,128,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-04-01,198,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-04-01,199,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-04-01,140,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-05-01,206,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-05-01,191,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-05-01,138,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-06-01,196,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-06-01,161,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-06-01,111,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-07-01,185,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-07-01,155,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-07-01,114,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-08-01,180,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-08-01,140,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-08-01,107,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-09-01,170,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-09-01,145,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-09-01,97,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-10-01,168,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-10-01,147,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-10-01,111,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-11-01,197,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-11-01,159,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-11-01,120,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2025-12-01,198,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2025-12-01,192,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2025-12-01,135,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2026-01-01,226,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2026-01-01,195,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2026-01-01,136,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2026-02-01,232,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2026-02-01,225,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2026-02-01,147,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_DEL,2026-03-01,247,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_MUM,2026-03-01,233,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG007,DC_BLR,2026-03-01,158,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2023-04-01,197,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2023-04-01,169,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2023-04-01,116,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2023-05-01,186,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2023-05-01,174,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2023-05-01,122,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2023-06-01,191,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2023-06-01,153,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2023-06-01,115,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2023-07-01,188,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2023-07-01,152,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2023-07-01,113,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2023-08-01,160,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2023-08-01,160,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2023-08-01,108,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2023-09-01,162,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2023-09-01,140,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2023-09-01,107,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2023-10-01,175,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2023-10-01,142,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2023-10-01,117,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2023-11-01,194,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2023-11-01,158,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2023-11-01,107,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2023-12-01,204,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2023-12-01,169,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2023-12-01,125,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2024-01-01,205,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2024-01-01,173,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2024-01-01,135,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_DEL,2024-02-01,230,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_MUM,2024-02-01,180,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG008,DC_BLR,2024-02-01,135,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
